2026-07-07T15:04:20 carbon_intensity: 2022-01-01T00:00:00Z -> 2022-01-04T00:00:00Z, rows=72
2026-07-07T16:11:20 renewable_percentage: 2024-01-06T00:00:00Z -> 2024-01-09T00:00:00Z, rows=72
2026-07-07T16:11:26 renewable_percentage: 2024-01-09T00:00:00Z -> 2024-01-12T00:00:00Z, rows=72
2026-07-07T16:11:32 renewable_percentage: 2024-01-12T00:00:00Z -> 2024-01-15T00:00:00Z, rows=72
2026-07-07T16:11:38 renewable_percentage: 2024-01-15T00:00:00Z -> 2024-01-18T00:00:00Z, rows=72
2026-07-07T16:11:43 renewable_percentage: 2024-01-18T00:00:00Z -> 2024-01-21T00:00:00Z, rows=72
2026-07-07T16:11:50 renewable_percentage: 2024-01-21T00:00:00Z -> 2024-01-24T00:00:00Z, rows=72
2026-07-07T16:11:54 renewable_percentage: 2024-01-24T00:00:00Z -> 2024-01-27T00:00:00Z, rows=72
2026-07-07T16:11:59 renewable_percentage: 2024-01-27T00:00:00Z -> 2024-01-30T00:00:00Z, rows=72
2026-07-07T16:12:03 renewable_percentage: 2024-01-30T00:00:00Z -> 2024-02-02T00:00:00Z, rows=72
2026-07-07T16:12:09 renewable_percentage: 2024-02-02T00:00:00Z -> 2024-02-05T00:00:00Z, rows=72
2026-07-07T16:12:15 renewable_percentage: 2024-02-05T00:00:00Z -> 2024-02-08T00:00:00Z, rows=72
2026-07-07T16:12:19 renewable_percentage: 2024-02-08T00:00:00Z -> 2024-02-11T00:00:00Z, rows=72
2026-07-07T16:12:26 renewable_percentage: 2024-02-11T00:00:00Z -> 2024-02-14T00:00:00Z, rows=72
2026-07-07T16:12:32 renewable_percentage: 2024-02-14T00:00:00Z -> 2024-02-17T00:00:00Z, rows=72
2026-07-07T16:12:39 renewable_percentage: 2024-02-17T00:00:00Z -> 2024-02-20T00:00:00Z, rows=72
2026-07-07T16:12:45 renewable_percentage: 2024-02-20T00:00:00Z -> 2024-02-23T00:00:00Z, rows=72
2026-07-07T16:12:50 renewable_percentage: 2024-02-23T00:00:00Z -> 2024-02-26T00:00:00Z, rows=72
2026-07-07T16:12:55 renewable_percentage: 2024-02-26T00:00:00Z -> 2024-02-29T00:00:00Z, rows=72
2026-07-07T16:13:01 renewable_percentage: 2024-02-29T00:00:00Z -> 2024-03-03T00:00:00Z, rows=72
2026-07-07T16:13:06 renewable_percentage: 2024-03-03T00:00:00Z -> 2024-03-06T00:00:00Z, rows=72
2026-07-07T16:13:10 renewable_percentage: 2024-03-06T00:00:00Z -> 2024-03-09T00:00:00Z, rows=72
2026-07-07T16:13:15 renewable_percentage: 2024-03-09T00:00:00Z -> 2024-03-12T00:00:00Z, rows=72
2026-07-07T16:13:20 renewable_percentage: 2024-03-12T00:00:00Z -> 2024-03-15T00:00:00Z, rows=72
2026-07-07T16:13:26 renewable_percentage: 2024-03-15T00:00:00Z -> 2024-03-18T00:00:00Z, rows=72
2026-07-07T16:13:29 renewable_percentage: 2024-03-18T00:00:00Z -> 2024-03-21T00:00:00Z, rows=72
2026-07-07T16:13:37 renewable_percentage: 2024-03-21T00:00:00Z -> 2024-03-24T00:00:00Z, rows=72
2026-07-07T16:13:44 renewable_percentage: 2024-03-24T00:00:00Z -> 2024-03-27T00:00:00Z, rows=72
2026-07-07T16:13:48 renewable_percentage: 2024-03-27T00:00:00Z -> 2024-03-30T00:00:00Z, rows=72
2026-07-07T16:13:55 renewable_percentage: 2024-03-30T00:00:00Z -> 2024-04-02T00:00:00Z, rows=72
2026-07-07T16:13:59 renewable_percentage: 2024-04-02T00:00:00Z -> 2024-04-05T00:00:00Z, rows=72
2026-07-07T16:14:05 renewable_percentage: 2024-04-05T00:00:00Z -> 2024-04-08T00:00:00Z, rows=72
2026-07-07T16:14:12 renewable_percentage: 2024-04-08T00:00:00Z -> 2024-04-11T00:00:00Z, rows=72
2026-07-07T16:14:16 renewable_percentage: 2024-04-11T00:00:00Z -> 2024-04-14T00:00:00Z, rows=72
2026-07-07T16:14:22 renewable_percentage: 2024-04-14T00:00:00Z -> 2024-04-17T00:00:00Z, rows=72
2026-07-07T16:14:26 renewable_percentage: 2024-04-17T00:00:00Z -> 2024-04-20T00:00:00Z, rows=72
2026-07-07T16:14:31 renewable_percentage: 2024-04-20T00:00:00Z -> 2024-04-23T00:00:00Z, rows=72
2026-07-07T16:14:36 renewable_percentage: 2024-04-23T00:00:00Z -> 2024-04-26T00:00:00Z, rows=72
2026-07-07T16:14:40 renewable_percentage: 2024-04-26T00:00:00Z -> 2024-04-29T00:00:00Z, rows=72
2026-07-07T16:14:44 renewable_percentage: 2024-04-29T00:00:00Z -> 2024-05-02T00:00:00Z, rows=72
2026-07-07T16:14:48 renewable_percentage: 2024-05-02T00:00:00Z -> 2024-05-05T00:00:00Z, rows=72
2026-07-07T16:14:52 renewable_percentage: 2024-05-05T00:00:00Z -> 2024-05-08T00:00:00Z, rows=72
2026-07-07T16:14:57 renewable_percentage: 2024-05-08T00:00:00Z -> 2024-05-11T00:00:00Z, rows=72
2026-07-07T16:15:02 renewable_percentage: 2024-05-11T00:00:00Z -> 2024-05-14T00:00:00Z, rows=72
2026-07-07T16:15:05 renewable_percentage: 2024-05-14T00:00:00Z -> 2024-05-17T00:00:00Z, rows=72
2026-07-07T16:15:18 renewable_percentage: 2024-05-17T00:00:00Z -> 2024-05-20T00:00:00Z, rows=72
2026-07-07T16:15:22 renewable_percentage: 2024-05-20T00:00:00Z -> 2024-05-23T00:00:00Z, rows=72
2026-07-07T16:15:26 renewable_percentage: 2024-05-23T00:00:00Z -> 2024-05-26T00:00:00Z, rows=72
2026-07-07T16:15:30 renewable_percentage: 2024-05-26T00:00:00Z -> 2024-05-29T00:00:00Z, rows=72
2026-07-07T16:15:35 renewable_percentage: 2024-05-29T00:00:00Z -> 2024-06-01T00:00:00Z, rows=72
2026-07-07T16:15:41 renewable_percentage: 2024-06-01T00:00:00Z -> 2024-06-04T00:00:00Z, rows=72
2026-07-07T16:15:45 renewable_percentage: 2024-06-04T00:00:00Z -> 2024-06-07T00:00:00Z, rows=72
2026-07-07T16:15:52 renewable_percentage: 2024-06-07T00:00:00Z -> 2024-06-10T00:00:00Z, rows=72
2026-07-07T16:15:58 renewable_percentage: 2024-06-10T00:00:00Z -> 2024-06-13T00:00:00Z, rows=72
2026-07-07T16:16:03 renewable_percentage: 2024-06-13T00:00:00Z -> 2024-06-16T00:00:00Z, rows=72
2026-07-07T16:16:07 renewable_percentage: 2024-06-16T00:00:00Z -> 2024-06-19T00:00:00Z, rows=72
2026-07-07T16:16:13 renewable_percentage: 2024-06-19T00:00:00Z -> 2024-06-22T00:00:00Z, rows=72
2026-07-07T16:16:19 renewable_percentage: 2024-06-22T00:00:00Z -> 2024-06-25T00:00:00Z, rows=72
2026-07-07T16:16:24 renewable_percentage: 2024-06-25T00:00:00Z -> 2024-06-28T00:00:00Z, rows=72
2026-07-07T16:16:32 renewable_percentage: 2024-06-28T00:00:00Z -> 2024-07-01T00:00:00Z, rows=72
2026-07-07T16:16:36 renewable_percentage: 2024-07-01T00:00:00Z -> 2024-07-04T00:00:00Z, rows=72
2026-07-07T16:16:42 renewable_percentage: 2024-07-04T00:00:00Z -> 2024-07-07T00:00:00Z, rows=72
2026-07-07T16:16:46 renewable_percentage: 2024-07-07T00:00:00Z -> 2024-07-10T00:00:00Z, rows=72
2026-07-07T16:16:51 renewable_percentage: 2024-07-10T00:00:00Z -> 2024-07-13T00:00:00Z, rows=72
2026-07-07T16:16:56 renewable_percentage: 2024-07-13T00:00:00Z -> 2024-07-16T00:00:00Z, rows=72
2026-07-07T16:17:01 renewable_percentage: 2024-07-16T00:00:00Z -> 2024-07-19T00:00:00Z, rows=72
2026-07-07T16:17:07 renewable_percentage: 2024-07-19T00:00:00Z -> 2024-07-22T00:00:00Z, rows=72
2026-07-07T16:17:11 renewable_percentage: 2024-07-22T00:00:00Z -> 2024-07-25T00:00:00Z, rows=72
2026-07-07T16:17:20 renewable_percentage: 2024-07-25T00:00:00Z -> 2024-07-28T00:00:00Z, rows=72
2026-07-07T16:17:26 renewable_percentage: 2024-07-28T00:00:00Z -> 2024-07-31T00:00:00Z, rows=72
2026-07-07T16:17:31 renewable_percentage: 2024-07-31T00:00:00Z -> 2024-08-03T00:00:00Z, rows=72
2026-07-07T16:17:36 renewable_percentage: 2024-08-03T00:00:00Z -> 2024-08-06T00:00:00Z, rows=72
2026-07-07T16:17:41 renewable_percentage: 2024-08-06T00:00:00Z -> 2024-08-09T00:00:00Z, rows=72
2026-07-07T16:17:47 renewable_percentage: 2024-08-09T00:00:00Z -> 2024-08-12T00:00:00Z, rows=72
2026-07-07T16:17:51 renewable_percentage: 2024-08-12T00:00:00Z -> 2024-08-15T00:00:00Z, rows=72
2026-07-07T16:17:55 renewable_percentage: 2024-08-15T00:00:00Z -> 2024-08-18T00:00:00Z, rows=72
2026-07-07T16:18:00 renewable_percentage: 2024-08-18T00:00:00Z -> 2024-08-21T00:00:00Z, rows=72
2026-07-07T16:18:06 renewable_percentage: 2024-08-21T00:00:00Z -> 2024-08-24T00:00:00Z, rows=72
2026-07-07T16:18:11 renewable_percentage: 2024-08-24T00:00:00Z -> 2024-08-27T00:00:00Z, rows=72
2026-07-07T16:18:16 renewable_percentage: 2024-08-27T00:00:00Z -> 2024-08-30T00:00:00Z, rows=72
2026-07-07T16:18:24 renewable_percentage: 2024-08-30T00:00:00Z -> 2024-09-02T00:00:00Z, rows=72
2026-07-07T16:18:30 renewable_percentage: 2024-09-02T00:00:00Z -> 2024-09-05T00:00:00Z, rows=72
2026-07-07T16:18:35 renewable_percentage: 2024-09-05T00:00:00Z -> 2024-09-08T00:00:00Z, rows=72
2026-07-07T16:18:40 renewable_percentage: 2024-09-08T00:00:00Z -> 2024-09-11T00:00:00Z, rows=72
2026-07-07T16:18:46 renewable_percentage: 2024-09-11T00:00:00Z -> 2024-09-14T00:00:00Z, rows=72
2026-07-07T16:18:57 renewable_percentage: 2024-09-14T00:00:00Z -> 2024-09-17T00:00:00Z, rows=72
2026-07-07T16:19:05 renewable_percentage: 2024-09-17T00:00:00Z -> 2024-09-20T00:00:00Z, rows=72
2026-07-07T16:19:10 renewable_percentage: 2024-09-20T00:00:00Z -> 2024-09-23T00:00:00Z, rows=72
2026-07-07T16:19:17 renewable_percentage: 2024-09-23T00:00:00Z -> 2024-09-26T00:00:00Z, rows=72
2026-07-07T16:19:22 renewable_percentage: 2024-09-26T00:00:00Z -> 2024-09-29T00:00:00Z, rows=72
2026-07-07T16:19:26 renewable_percentage: 2024-09-29T00:00:00Z -> 2024-10-02T00:00:00Z, rows=72
2026-07-07T16:19:31 renewable_percentage: 2024-10-02T00:00:00Z -> 2024-10-05T00:00:00Z, rows=72
2026-07-07T16:19:38 renewable_percentage: 2024-10-05T00:00:00Z -> 2024-10-08T00:00:00Z, rows=72
2026-07-07T16:19:43 renewable_percentage: 2024-10-08T00:00:00Z -> 2024-10-11T00:00:00Z, rows=72
2026-07-07T16:19:50 renewable_percentage: 2024-10-11T00:00:00Z -> 2024-10-14T00:00:00Z, rows=72
2026-07-07T16:19:55 renewable_percentage: 2024-10-14T00:00:00Z -> 2024-10-17T00:00:00Z, rows=72
2026-07-07T16:20:00 renewable_percentage: 2024-10-17T00:00:00Z -> 2024-10-20T00:00:00Z, rows=72
2026-07-07T16:20:05 renewable_percentage: 2024-10-20T00:00:00Z -> 2024-10-23T00:00:00Z, rows=72
2026-07-07T16:20:10 renewable_percentage: 2024-10-23T00:00:00Z -> 2024-10-26T00:00:00Z, rows=72
2026-07-07T16:20:16 renewable_percentage: 2024-10-26T00:00:00Z -> 2024-10-29T00:00:00Z, rows=72
2026-07-07T16:20:21 renewable_percentage: 2024-10-29T00:00:00Z -> 2024-11-01T00:00:00Z, rows=72
2026-07-07T16:20:35 renewable_percentage: 2024-11-01T00:00:00Z -> 2024-11-04T00:00:00Z, rows=72
2026-07-07T16:20:39 renewable_percentage: 2024-11-04T00:00:00Z -> 2024-11-07T00:00:00Z, rows=72
2026-07-07T16:20:45 renewable_percentage: 2024-11-07T00:00:00Z -> 2024-11-10T00:00:00Z, rows=72
2026-07-07T16:20:50 renewable_percentage: 2024-11-10T00:00:00Z -> 2024-11-13T00:00:00Z, rows=72
2026-07-07T16:20:56 renewable_percentage: 2024-11-13T00:00:00Z -> 2024-11-16T00:00:00Z, rows=72
2026-07-07T16:21:00 renewable_percentage: 2024-11-16T00:00:00Z -> 2024-11-19T00:00:00Z, rows=72
2026-07-07T16:21:04 renewable_percentage: 2024-11-19T00:00:00Z -> 2024-11-22T00:00:00Z, rows=72
2026-07-07T16:21:08 renewable_percentage: 2024-11-22T00:00:00Z -> 2024-11-25T00:00:00Z, rows=72
2026-07-07T16:21:14 renewable_percentage: 2024-11-25T00:00:00Z -> 2024-11-28T00:00:00Z, rows=72
2026-07-07T16:21:19 renewable_percentage: 2024-11-28T00:00:00Z -> 2024-12-01T00:00:00Z, rows=72
2026-07-07T16:21:24 renewable_percentage: 2024-12-01T00:00:00Z -> 2024-12-04T00:00:00Z, rows=72
2026-07-07T16:21:29 renewable_percentage: 2024-12-04T00:00:00Z -> 2024-12-07T00:00:00Z, rows=72
2026-07-07T16:21:34 renewable_percentage: 2024-12-07T00:00:00Z -> 2024-12-10T00:00:00Z, rows=72
2026-07-07T16:21:40 renewable_percentage: 2024-12-10T00:00:00Z -> 2024-12-13T00:00:00Z, rows=72
2026-07-07T16:21:45 renewable_percentage: 2024-12-13T00:00:00Z -> 2024-12-16T00:00:00Z, rows=72
2026-07-07T16:21:49 renewable_percentage: 2024-12-16T00:00:00Z -> 2024-12-19T00:00:00Z, rows=72
2026-07-07T16:21:54 renewable_percentage: 2024-12-19T00:00:00Z -> 2024-12-22T00:00:00Z, rows=72
2026-07-07T16:22:02 renewable_percentage: 2024-12-22T00:00:00Z -> 2024-12-25T00:00:00Z, rows=72
2026-07-07T16:22:09 renewable_percentage: 2024-12-25T00:00:00Z -> 2024-12-28T00:00:00Z, rows=72
2026-07-07T16:22:15 renewable_percentage: 2024-12-28T00:00:00Z -> 2024-12-31T00:00:00Z, rows=72
2026-07-07T16:22:20 renewable_percentage: 2024-12-31T00:00:00Z -> 2025-01-03T00:00:00Z, rows=72
2026-07-07T16:22:25 renewable_percentage: 2025-01-03T00:00:00Z -> 2025-01-06T00:00:00Z, rows=72
2026-07-07T16:22:31 renewable_percentage: 2025-01-06T00:00:00Z -> 2025-01-09T00:00:00Z, rows=72
2026-07-07T16:22:36 renewable_percentage: 2025-01-09T00:00:00Z -> 2025-01-12T00:00:00Z, rows=72
2026-07-07T16:22:42 renewable_percentage: 2025-01-12T00:00:00Z -> 2025-01-15T00:00:00Z, rows=72
2026-07-07T16:22:47 renewable_percentage: 2025-01-15T00:00:00Z -> 2025-01-18T00:00:00Z, rows=72
2026-07-07T16:22:54 renewable_percentage: 2025-01-18T00:00:00Z -> 2025-01-21T00:00:00Z, rows=72
2026-07-07T16:22:58 renewable_percentage: 2025-01-21T00:00:00Z -> 2025-01-24T00:00:00Z, rows=72
2026-07-07T16:23:03 renewable_percentage: 2025-01-24T00:00:00Z -> 2025-01-27T00:00:00Z, rows=72
2026-07-07T16:23:10 renewable_percentage: 2025-01-27T00:00:00Z -> 2025-01-30T00:00:00Z, rows=72
2026-07-07T16:23:15 renewable_percentage: 2025-01-30T00:00:00Z -> 2025-02-02T00:00:00Z, rows=72
2026-07-07T16:23:20 renewable_percentage: 2025-02-02T00:00:00Z -> 2025-02-05T00:00:00Z, rows=72
2026-07-07T16:23:26 renewable_percentage: 2025-02-05T00:00:00Z -> 2025-02-08T00:00:00Z, rows=72
2026-07-07T16:23:31 renewable_percentage: 2025-02-08T00:00:00Z -> 2025-02-11T00:00:00Z, rows=72
2026-07-07T16:23:38 renewable_percentage: 2025-02-11T00:00:00Z -> 2025-02-14T00:00:00Z, rows=72
2026-07-07T16:23:43 renewable_percentage: 2025-02-14T00:00:00Z -> 2025-02-17T00:00:00Z, rows=72
2026-07-07T16:23:49 renewable_percentage: 2025-02-17T00:00:00Z -> 2025-02-20T00:00:00Z, rows=72
2026-07-07T16:23:53 renewable_percentage: 2025-02-20T00:00:00Z -> 2025-02-23T00:00:00Z, rows=72
2026-07-07T16:24:00 renewable_percentage: 2025-02-23T00:00:00Z -> 2025-02-26T00:00:00Z, rows=72
2026-07-07T16:24:06 renewable_percentage: 2025-02-26T00:00:00Z -> 2025-03-01T00:00:00Z, rows=72
2026-07-07T16:24:11 renewable_percentage: 2025-03-01T00:00:00Z -> 2025-03-04T00:00:00Z, rows=72
2026-07-07T16:24:15 renewable_percentage: 2025-03-04T00:00:00Z -> 2025-03-07T00:00:00Z, rows=72
2026-07-07T16:24:21 renewable_percentage: 2025-03-07T00:00:00Z -> 2025-03-10T00:00:00Z, rows=72
2026-07-07T16:24:26 renewable_percentage: 2025-03-10T00:00:00Z -> 2025-03-13T00:00:00Z, rows=72
2026-07-07T16:24:30 renewable_percentage: 2025-03-13T00:00:00Z -> 2025-03-16T00:00:00Z, rows=72
2026-07-07T16:24:36 renewable_percentage: 2025-03-16T00:00:00Z -> 2025-03-19T00:00:00Z, rows=72
2026-07-07T16:24:42 renewable_percentage: 2025-03-19T00:00:00Z -> 2025-03-22T00:00:00Z, rows=72
2026-07-07T16:24:46 renewable_percentage: 2025-03-22T00:00:00Z -> 2025-03-25T00:00:00Z, rows=72
2026-07-07T16:24:52 renewable_percentage: 2025-03-25T00:00:00Z -> 2025-03-28T00:00:00Z, rows=72
2026-07-07T16:24:58 renewable_percentage: 2025-03-28T00:00:00Z -> 2025-03-31T00:00:00Z, rows=72
2026-07-07T16:25:02 renewable_percentage: 2025-03-31T00:00:00Z -> 2025-04-03T00:00:00Z, rows=72
2026-07-07T16:25:08 renewable_percentage: 2025-04-03T00:00:00Z -> 2025-04-06T00:00:00Z, rows=72
2026-07-07T16:25:13 renewable_percentage: 2025-04-06T00:00:00Z -> 2025-04-09T00:00:00Z, rows=72
2026-07-07T16:25:18 renewable_percentage: 2025-04-09T00:00:00Z -> 2025-04-12T00:00:00Z, rows=72
2026-07-07T16:25:23 renewable_percentage: 2025-04-12T00:00:00Z -> 2025-04-15T00:00:00Z, rows=72
2026-07-07T16:25:28 renewable_percentage: 2025-04-15T00:00:00Z -> 2025-04-18T00:00:00Z, rows=72
2026-07-07T16:25:33 renewable_percentage: 2025-04-18T00:00:00Z -> 2025-04-21T00:00:00Z, rows=72
2026-07-07T16:25:37 renewable_percentage: 2025-04-21T00:00:00Z -> 2025-04-24T00:00:00Z, rows=72
2026-07-07T16:25:42 renewable_percentage: 2025-04-24T00:00:00Z -> 2025-04-27T00:00:00Z, rows=72
2026-07-07T16:25:46 renewable_percentage: 2025-04-27T00:00:00Z -> 2025-04-30T00:00:00Z, rows=72
2026-07-07T16:25:51 renewable_percentage: 2025-04-30T00:00:00Z -> 2025-05-03T00:00:00Z, rows=72
2026-07-07T16:25:57 renewable_percentage: 2025-05-03T00:00:00Z -> 2025-05-06T00:00:00Z, rows=72
2026-07-07T16:26:01 renewable_percentage: 2025-05-06T00:00:00Z -> 2025-05-09T00:00:00Z, rows=72
2026-07-07T16:26:12 renewable_percentage: 2025-05-09T00:00:00Z -> 2025-05-12T00:00:00Z, rows=72
2026-07-07T16:26:17 renewable_percentage: 2025-05-12T00:00:00Z -> 2025-05-15T00:00:00Z, rows=72
2026-07-07T16:26:24 renewable_percentage: 2025-05-15T00:00:00Z -> 2025-05-18T00:00:00Z, rows=72
2026-07-07T16:26:31 renewable_percentage: 2025-05-18T00:00:00Z -> 2025-05-21T00:00:00Z, rows=72
2026-07-07T16:26:35 renewable_percentage: 2025-05-21T00:00:00Z -> 2025-05-24T00:00:00Z, rows=72
2026-07-07T16:26:42 renewable_percentage: 2025-05-24T00:00:00Z -> 2025-05-27T00:00:00Z, rows=72
2026-07-07T16:26:46 renewable_percentage: 2025-05-27T00:00:00Z -> 2025-05-30T00:00:00Z, rows=72
2026-07-07T16:26:50 renewable_percentage: 2025-05-30T00:00:00Z -> 2025-06-02T00:00:00Z, rows=72
2026-07-07T16:26:55 renewable_percentage: 2025-06-02T00:00:00Z -> 2025-06-05T00:00:00Z, rows=72
2026-07-07T16:27:00 renewable_percentage: 2025-06-05T00:00:00Z -> 2025-06-08T00:00:00Z, rows=72
2026-07-07T16:27:05 renewable_percentage: 2025-06-08T00:00:00Z -> 2025-06-11T00:00:00Z, rows=72
2026-07-07T16:27:10 renewable_percentage: 2025-06-11T00:00:00Z -> 2025-06-14T00:00:00Z, rows=72
2026-07-07T16:27:15 renewable_percentage: 2025-06-14T00:00:00Z -> 2025-06-17T00:00:00Z, rows=72
2026-07-07T16:27:26 renewable_percentage: 2025-06-17T00:00:00Z -> 2025-06-20T00:00:00Z, rows=72
2026-07-07T16:27:31 renewable_percentage: 2025-06-20T00:00:00Z -> 2025-06-23T00:00:00Z, rows=72
2026-07-07T16:27:37 renewable_percentage: 2025-06-23T00:00:00Z -> 2025-06-26T00:00:00Z, rows=72
2026-07-07T16:27:41 renewable_percentage: 2025-06-26T00:00:00Z -> 2025-06-29T00:00:00Z, rows=72
2026-07-07T16:27:51 renewable_percentage: 2025-06-29T00:00:00Z -> 2025-07-02T00:00:00Z, rows=72
2026-07-07T16:27:57 renewable_percentage: 2025-07-02T00:00:00Z -> 2025-07-05T00:00:00Z, rows=72
2026-07-07T16:28:01 renewable_percentage: 2025-07-05T00:00:00Z -> 2025-07-08T00:00:00Z, rows=72
2026-07-07T16:28:08 renewable_percentage: 2025-07-08T00:00:00Z -> 2025-07-11T00:00:00Z, rows=72
2026-07-07T16:28:12 renewable_percentage: 2025-07-11T00:00:00Z -> 2025-07-14T00:00:00Z, rows=72
2026-07-07T16:28:16 renewable_percentage: 2025-07-14T00:00:00Z -> 2025-07-17T00:00:00Z, rows=72
2026-07-07T16:28:21 renewable_percentage: 2025-07-17T00:00:00Z -> 2025-07-20T00:00:00Z, rows=72
2026-07-07T16:28:27 renewable_percentage: 2025-07-20T00:00:00Z -> 2025-07-23T00:00:00Z, rows=72
2026-07-07T16:28:33 renewable_percentage: 2025-07-23T00:00:00Z -> 2025-07-26T00:00:00Z, rows=72
2026-07-07T16:28:38 renewable_percentage: 2025-07-26T00:00:00Z -> 2025-07-29T00:00:00Z, rows=72
2026-07-07T16:28:45 renewable_percentage: 2025-07-29T00:00:00Z -> 2025-08-01T00:00:00Z, rows=72
2026-07-07T16:28:50 renewable_percentage: 2025-08-01T00:00:00Z -> 2025-08-04T00:00:00Z, rows=72
2026-07-07T16:28:54 renewable_percentage: 2025-08-04T00:00:00Z -> 2025-08-07T00:00:00Z, rows=72
2026-07-07T16:28:59 renewable_percentage: 2025-08-07T00:00:00Z -> 2025-08-10T00:00:00Z, rows=72
2026-07-07T16:29:07 renewable_percentage: 2025-08-10T00:00:00Z -> 2025-08-13T00:00:00Z, rows=72
2026-07-07T16:29:11 renewable_percentage: 2025-08-13T00:00:00Z -> 2025-08-16T00:00:00Z, rows=72
2026-07-07T16:29:17 renewable_percentage: 2025-08-16T00:00:00Z -> 2025-08-19T00:00:00Z, rows=72
2026-07-07T16:29:22 renewable_percentage: 2025-08-19T00:00:00Z -> 2025-08-22T00:00:00Z, rows=72
2026-07-07T16:29:28 renewable_percentage: 2025-08-22T00:00:00Z -> 2025-08-25T00:00:00Z, rows=72
2026-07-07T16:29:33 renewable_percentage: 2025-08-25T00:00:00Z -> 2025-08-28T00:00:00Z, rows=72
2026-07-07T16:29:42 renewable_percentage: 2025-08-28T00:00:00Z -> 2025-08-31T00:00:00Z, rows=72
2026-07-07T16:29:47 renewable_percentage: 2025-08-31T00:00:00Z -> 2025-09-03T00:00:00Z, rows=72
2026-07-07T16:29:51 renewable_percentage: 2025-09-03T00:00:00Z -> 2025-09-06T00:00:00Z, rows=72
2026-07-07T16:29:57 renewable_percentage: 2025-09-06T00:00:00Z -> 2025-09-09T00:00:00Z, rows=72
2026-07-07T16:30:03 renewable_percentage: 2025-09-09T00:00:00Z -> 2025-09-12T00:00:00Z, rows=72
2026-07-07T16:30:09 renewable_percentage: 2025-09-12T00:00:00Z -> 2025-09-15T00:00:00Z, rows=72
2026-07-07T16:30:14 renewable_percentage: 2025-09-15T00:00:00Z -> 2025-09-18T00:00:00Z, rows=72
2026-07-07T16:30:19 renewable_percentage: 2025-09-18T00:00:00Z -> 2025-09-21T00:00:00Z, rows=72
2026-07-07T16:30:25 renewable_percentage: 2025-09-21T00:00:00Z -> 2025-09-24T00:00:00Z, rows=72
2026-07-07T16:30:30 renewable_percentage: 2025-09-24T00:00:00Z -> 2025-09-27T00:00:00Z, rows=72
2026-07-07T16:30:36 renewable_percentage: 2025-09-27T00:00:00Z -> 2025-09-30T00:00:00Z, rows=72
2026-07-07T16:30:41 renewable_percentage: 2025-09-30T00:00:00Z -> 2025-10-03T00:00:00Z, rows=72
2026-07-07T16:30:51 renewable_percentage: 2025-10-03T00:00:00Z -> 2025-10-06T00:00:00Z, rows=72
2026-07-07T16:30:57 renewable_percentage: 2025-10-06T00:00:00Z -> 2025-10-09T00:00:00Z, rows=72
2026-07-07T16:31:03 renewable_percentage: 2025-10-09T00:00:00Z -> 2025-10-12T00:00:00Z, rows=72
2026-07-07T16:31:07 renewable_percentage: 2025-10-12T00:00:00Z -> 2025-10-15T00:00:00Z, rows=72
2026-07-07T16:31:13 renewable_percentage: 2025-10-15T00:00:00Z -> 2025-10-18T00:00:00Z, rows=72
2026-07-07T16:31:19 renewable_percentage: 2025-10-18T00:00:00Z -> 2025-10-21T00:00:00Z, rows=72
2026-07-07T16:31:27 renewable_percentage: 2025-10-21T00:00:00Z -> 2025-10-24T00:00:00Z, rows=72
2026-07-07T16:31:36 renewable_percentage: 2025-10-24T00:00:00Z -> 2025-10-27T00:00:00Z, rows=72
2026-07-07T16:31:41 renewable_percentage: 2025-10-27T00:00:00Z -> 2025-10-30T00:00:00Z, rows=72
2026-07-07T16:31:45 renewable_percentage: 2025-10-30T00:00:00Z -> 2025-11-02T00:00:00Z, rows=72
2026-07-07T16:31:54 renewable_percentage: 2025-11-02T00:00:00Z -> 2025-11-05T00:00:00Z, rows=72
2026-07-07T16:31:59 renewable_percentage: 2025-11-05T00:00:00Z -> 2025-11-08T00:00:00Z, rows=72
2026-07-07T16:32:05 renewable_percentage: 2025-11-08T00:00:00Z -> 2025-11-11T00:00:00Z, rows=72
2026-07-07T16:32:14 renewable_percentage: 2025-11-11T00:00:00Z -> 2025-11-14T00:00:00Z, rows=72
2026-07-07T16:32:19 renewable_percentage: 2025-11-14T00:00:00Z -> 2025-11-17T00:00:00Z, rows=72
2026-07-07T16:32:24 renewable_percentage: 2025-11-17T00:00:00Z -> 2025-11-20T00:00:00Z, rows=72
2026-07-07T16:32:30 renewable_percentage: 2025-11-20T00:00:00Z -> 2025-11-23T00:00:00Z, rows=72
2026-07-07T16:32:34 renewable_percentage: 2025-11-23T00:00:00Z -> 2025-11-26T00:00:00Z, rows=72
2026-07-07T16:32:41 renewable_percentage: 2025-11-26T00:00:00Z -> 2025-11-29T00:00:00Z, rows=72
2026-07-07T16:32:47 renewable_percentage: 2025-11-29T00:00:00Z -> 2025-12-02T00:00:00Z, rows=72
2026-07-07T16:32:52 renewable_percentage: 2025-12-02T00:00:00Z -> 2025-12-05T00:00:00Z, rows=72
