2026-07-11T09:41:37 carbon_intensity: 2020-01-01T00:00:00Z -> 2020-01-04T00:00:00Z, rows=72
2026-07-11T10:51:51 renewable_percentage: 2021-03-05T00:00:00Z -> 2021-03-08T00:00:00Z, rows=72
2026-07-11T10:51:54 renewable_percentage: 2021-03-08T00:00:00Z -> 2021-03-11T00:00:00Z, rows=72
2026-07-11T10:51:59 renewable_percentage: 2021-03-11T00:00:00Z -> 2021-03-14T00:00:00Z, rows=72
2026-07-11T10:52:04 renewable_percentage: 2021-03-14T00:00:00Z -> 2021-03-17T00:00:00Z, rows=72
2026-07-11T10:52:09 renewable_percentage: 2021-03-17T00:00:00Z -> 2021-03-20T00:00:00Z, rows=72
2026-07-11T10:52:14 renewable_percentage: 2021-03-20T00:00:00Z -> 2021-03-23T00:00:00Z, rows=72
2026-07-11T10:52:17 renewable_percentage: 2021-03-23T00:00:00Z -> 2021-03-26T00:00:00Z, rows=72
2026-07-11T10:52:21 renewable_percentage: 2021-03-26T00:00:00Z -> 2021-03-29T00:00:00Z, rows=72
2026-07-11T10:52:25 renewable_percentage: 2021-03-29T00:00:00Z -> 2021-04-01T00:00:00Z, rows=72
2026-07-11T10:52:28 renewable_percentage: 2021-04-01T00:00:00Z -> 2021-04-04T00:00:00Z, rows=72
2026-07-11T10:52:32 renewable_percentage: 2021-04-04T00:00:00Z -> 2021-04-07T00:00:00Z, rows=72
2026-07-11T10:52:37 renewable_percentage: 2021-04-07T00:00:00Z -> 2021-04-10T00:00:00Z, rows=72
2026-07-11T10:52:42 renewable_percentage: 2021-04-10T00:00:00Z -> 2021-04-13T00:00:00Z, rows=72
2026-07-11T10:52:47 renewable_percentage: 2021-04-13T00:00:00Z -> 2021-04-16T00:00:00Z, rows=72
2026-07-11T10:52:51 renewable_percentage: 2021-04-16T00:00:00Z -> 2021-04-19T00:00:00Z, rows=72
2026-07-11T10:52:56 renewable_percentage: 2021-04-19T00:00:00Z -> 2021-04-22T00:00:00Z, rows=72
2026-07-11T10:52:59 renewable_percentage: 2021-04-22T00:00:00Z -> 2021-04-25T00:00:00Z, rows=72
2026-07-11T10:53:02 renewable_percentage: 2021-04-25T00:00:00Z -> 2021-04-28T00:00:00Z, rows=72
2026-07-11T10:53:06 renewable_percentage: 2021-04-28T00:00:00Z -> 2021-05-01T00:00:00Z, rows=72
2026-07-11T10:53:11 renewable_percentage: 2021-05-01T00:00:00Z -> 2021-05-04T00:00:00Z, rows=72
2026-07-11T10:53:15 renewable_percentage: 2021-05-04T00:00:00Z -> 2021-05-07T00:00:00Z, rows=72
2026-07-11T10:53:19 renewable_percentage: 2021-05-07T00:00:00Z -> 2021-05-10T00:00:00Z, rows=72
2026-07-11T10:53:23 renewable_percentage: 2021-05-10T00:00:00Z -> 2021-05-13T00:00:00Z, rows=72
2026-07-11T10:53:28 renewable_percentage: 2021-05-13T00:00:00Z -> 2021-05-16T00:00:00Z, rows=72
2026-07-11T10:53:32 renewable_percentage: 2021-05-16T00:00:00Z -> 2021-05-19T00:00:00Z, rows=72
2026-07-11T10:53:35 renewable_percentage: 2021-05-19T00:00:00Z -> 2021-05-22T00:00:00Z, rows=72
2026-07-11T10:53:40 renewable_percentage: 2021-05-22T00:00:00Z -> 2021-05-25T00:00:00Z, rows=72
2026-07-11T10:53:43 renewable_percentage: 2021-05-25T00:00:00Z -> 2021-05-28T00:00:00Z, rows=72
2026-07-11T10:53:48 renewable_percentage: 2021-05-28T00:00:00Z -> 2021-05-31T00:00:00Z, rows=72
2026-07-11T10:53:51 renewable_percentage: 2021-05-31T00:00:00Z -> 2021-06-03T00:00:00Z, rows=72
2026-07-11T10:53:55 renewable_percentage: 2021-06-03T00:00:00Z -> 2021-06-06T00:00:00Z, rows=72
2026-07-11T10:53:59 renewable_percentage: 2021-06-06T00:00:00Z -> 2021-06-09T00:00:00Z, rows=72
2026-07-11T10:54:03 renewable_percentage: 2021-06-09T00:00:00Z -> 2021-06-12T00:00:00Z, rows=72
2026-07-11T10:54:07 renewable_percentage: 2021-06-12T00:00:00Z -> 2021-06-15T00:00:00Z, rows=72
2026-07-11T10:54:11 renewable_percentage: 2021-06-15T00:00:00Z -> 2021-06-18T00:00:00Z, rows=72
2026-07-11T10:54:15 renewable_percentage: 2021-06-18T00:00:00Z -> 2021-06-21T00:00:00Z, rows=72
2026-07-11T10:54:20 renewable_percentage: 2021-06-21T00:00:00Z -> 2021-06-24T00:00:00Z, rows=72
2026-07-11T10:54:24 renewable_percentage: 2021-06-24T00:00:00Z -> 2021-06-27T00:00:00Z, rows=72
2026-07-11T10:54:28 renewable_percentage: 2021-06-27T00:00:00Z -> 2021-06-30T00:00:00Z, rows=72
2026-07-11T10:54:33 renewable_percentage: 2021-06-30T00:00:00Z -> 2021-07-03T00:00:00Z, rows=72
2026-07-11T10:54:38 renewable_percentage: 2021-07-03T00:00:00Z -> 2021-07-06T00:00:00Z, rows=72
2026-07-11T10:54:42 renewable_percentage: 2021-07-06T00:00:00Z -> 2021-07-09T00:00:00Z, rows=72
2026-07-11T10:54:47 renewable_percentage: 2021-07-09T00:00:00Z -> 2021-07-12T00:00:00Z, rows=72
2026-07-11T10:54:50 renewable_percentage: 2021-07-12T00:00:00Z -> 2021-07-15T00:00:00Z, rows=72
2026-07-11T10:54:53 renewable_percentage: 2021-07-15T00:00:00Z -> 2021-07-18T00:00:00Z, rows=72
2026-07-11T10:54:56 renewable_percentage: 2021-07-18T00:00:00Z -> 2021-07-21T00:00:00Z, rows=72
2026-07-11T10:55:01 renewable_percentage: 2021-07-21T00:00:00Z -> 2021-07-24T00:00:00Z, rows=72
2026-07-11T10:55:06 renewable_percentage: 2021-07-24T00:00:00Z -> 2021-07-27T00:00:00Z, rows=72
2026-07-11T10:55:09 renewable_percentage: 2021-07-27T00:00:00Z -> 2021-07-30T00:00:00Z, rows=72
2026-07-11T10:55:13 renewable_percentage: 2021-07-30T00:00:00Z -> 2021-08-02T00:00:00Z, rows=72
2026-07-11T10:55:19 renewable_percentage: 2021-08-02T00:00:00Z -> 2021-08-05T00:00:00Z, rows=72
2026-07-11T10:55:23 renewable_percentage: 2021-08-05T00:00:00Z -> 2021-08-08T00:00:00Z, rows=72
2026-07-11T10:55:28 renewable_percentage: 2021-08-08T00:00:00Z -> 2021-08-11T00:00:00Z, rows=72
2026-07-11T10:55:32 renewable_percentage: 2021-08-11T00:00:00Z -> 2021-08-14T00:00:00Z, rows=72
2026-07-11T10:55:36 renewable_percentage: 2021-08-14T00:00:00Z -> 2021-08-17T00:00:00Z, rows=72
2026-07-11T10:55:40 renewable_percentage: 2021-08-17T00:00:00Z -> 2021-08-20T00:00:00Z, rows=72
2026-07-11T10:55:45 renewable_percentage: 2021-08-20T00:00:00Z -> 2021-08-23T00:00:00Z, rows=72
2026-07-11T10:55:49 renewable_percentage: 2021-08-23T00:00:00Z -> 2021-08-26T00:00:00Z, rows=72
2026-07-11T10:55:53 renewable_percentage: 2021-08-26T00:00:00Z -> 2021-08-29T00:00:00Z, rows=72
2026-07-11T10:55:57 renewable_percentage: 2021-08-29T00:00:00Z -> 2021-09-01T00:00:00Z, rows=72
2026-07-11T10:56:02 renewable_percentage: 2021-09-01T00:00:00Z -> 2021-09-04T00:00:00Z, rows=72
2026-07-11T10:56:06 renewable_percentage: 2021-09-04T00:00:00Z -> 2021-09-07T00:00:00Z, rows=72
2026-07-11T10:56:11 renewable_percentage: 2021-09-07T00:00:00Z -> 2021-09-10T00:00:00Z, rows=72
2026-07-11T10:56:14 renewable_percentage: 2021-09-10T00:00:00Z -> 2021-09-13T00:00:00Z, rows=72
2026-07-11T10:56:19 renewable_percentage: 2021-09-13T00:00:00Z -> 2021-09-16T00:00:00Z, rows=72
2026-07-11T10:56:23 renewable_percentage: 2021-09-16T00:00:00Z -> 2021-09-19T00:00:00Z, rows=72
2026-07-11T10:56:29 renewable_percentage: 2021-09-19T00:00:00Z -> 2021-09-22T00:00:00Z, rows=72
2026-07-11T10:56:34 renewable_percentage: 2021-09-22T00:00:00Z -> 2021-09-25T00:00:00Z, rows=72
2026-07-11T10:56:39 renewable_percentage: 2021-09-25T00:00:00Z -> 2021-09-28T00:00:00Z, rows=72
2026-07-11T10:56:44 renewable_percentage: 2021-09-28T00:00:00Z -> 2021-10-01T00:00:00Z, rows=72
2026-07-11T10:56:50 renewable_percentage: 2021-10-01T00:00:00Z -> 2021-10-04T00:00:00Z, rows=72
2026-07-11T10:57:01 renewable_percentage: 2021-10-04T00:00:00Z -> 2021-10-07T00:00:00Z, rows=72
2026-07-11T10:57:06 renewable_percentage: 2021-10-07T00:00:00Z -> 2021-10-10T00:00:00Z, rows=72
2026-07-11T10:57:11 renewable_percentage: 2021-10-10T00:00:00Z -> 2021-10-13T00:00:00Z, rows=72
2026-07-11T10:57:17 renewable_percentage: 2021-10-13T00:00:00Z -> 2021-10-16T00:00:00Z, rows=72
2026-07-11T10:57:22 renewable_percentage: 2021-10-16T00:00:00Z -> 2021-10-19T00:00:00Z, rows=72
2026-07-11T10:57:27 renewable_percentage: 2021-10-19T00:00:00Z -> 2021-10-22T00:00:00Z, rows=72
2026-07-11T10:57:37 renewable_percentage: 2021-10-22T00:00:00Z -> 2021-10-25T00:00:00Z, rows=72
2026-07-11T10:57:43 renewable_percentage: 2021-10-25T00:00:00Z -> 2021-10-28T00:00:00Z, rows=72
2026-07-11T10:57:47 renewable_percentage: 2021-10-28T00:00:00Z -> 2021-10-31T00:00:00Z, rows=72
2026-07-11T10:57:51 renewable_percentage: 2021-10-31T00:00:00Z -> 2021-11-03T00:00:00Z, rows=72
2026-07-11T10:57:55 renewable_percentage: 2021-11-03T00:00:00Z -> 2021-11-06T00:00:00Z, rows=72
2026-07-11T10:57:59 renewable_percentage: 2021-11-06T00:00:00Z -> 2021-11-09T00:00:00Z, rows=72
2026-07-11T10:58:04 renewable_percentage: 2021-11-09T00:00:00Z -> 2021-11-12T00:00:00Z, rows=72
2026-07-11T10:58:09 renewable_percentage: 2021-11-12T00:00:00Z -> 2021-11-15T00:00:00Z, rows=72
2026-07-11T10:58:13 renewable_percentage: 2021-11-15T00:00:00Z -> 2021-11-18T00:00:00Z, rows=72
2026-07-11T10:58:18 renewable_percentage: 2021-11-18T00:00:00Z -> 2021-11-21T00:00:00Z, rows=72
2026-07-11T10:58:23 renewable_percentage: 2021-11-21T00:00:00Z -> 2021-11-24T00:00:00Z, rows=72
2026-07-11T10:58:27 renewable_percentage: 2021-11-24T00:00:00Z -> 2021-11-27T00:00:00Z, rows=72
2026-07-11T10:58:31 renewable_percentage: 2021-11-27T00:00:00Z -> 2021-11-30T00:00:00Z, rows=72
2026-07-11T10:58:35 renewable_percentage: 2021-11-30T00:00:00Z -> 2021-12-03T00:00:00Z, rows=72
2026-07-11T10:58:40 renewable_percentage: 2021-12-03T00:00:00Z -> 2021-12-06T00:00:00Z, rows=72
2026-07-11T10:58:45 renewable_percentage: 2021-12-06T00:00:00Z -> 2021-12-09T00:00:00Z, rows=72
2026-07-11T10:58:49 renewable_percentage: 2021-12-09T00:00:00Z -> 2021-12-12T00:00:00Z, rows=72
2026-07-11T10:58:53 renewable_percentage: 2021-12-12T00:00:00Z -> 2021-12-15T00:00:00Z, rows=72
2026-07-11T10:58:59 renewable_percentage: 2021-12-15T00:00:00Z -> 2021-12-18T00:00:00Z, rows=72
2026-07-11T10:59:03 renewable_percentage: 2021-12-18T00:00:00Z -> 2021-12-21T00:00:00Z, rows=72
2026-07-11T10:59:08 renewable_percentage: 2021-12-21T00:00:00Z -> 2021-12-24T00:00:00Z, rows=72
2026-07-11T10:59:12 renewable_percentage: 2021-12-24T00:00:00Z -> 2021-12-27T00:00:00Z, rows=72
2026-07-11T10:59:16 renewable_percentage: 2021-12-27T00:00:00Z -> 2021-12-30T00:00:00Z, rows=72
2026-07-11T10:59:20 renewable_percentage: 2021-12-30T00:00:00Z -> 2022-01-02T00:00:00Z, rows=72
2026-07-11T10:59:25 renewable_percentage: 2022-01-02T00:00:00Z -> 2022-01-05T00:00:00Z, rows=72
2026-07-11T10:59:28 renewable_percentage: 2022-01-05T00:00:00Z -> 2022-01-08T00:00:00Z, rows=72
2026-07-11T10:59:31 renewable_percentage: 2022-01-08T00:00:00Z -> 2022-01-11T00:00:00Z, rows=72
2026-07-11T10:59:35 renewable_percentage: 2022-01-11T00:00:00Z -> 2022-01-14T00:00:00Z, rows=72
2026-07-11T10:59:38 renewable_percentage: 2022-01-14T00:00:00Z -> 2022-01-17T00:00:00Z, rows=72
2026-07-11T10:59:42 renewable_percentage: 2022-01-17T00:00:00Z -> 2022-01-20T00:00:00Z, rows=72
2026-07-11T10:59:49 renewable_percentage: 2022-01-20T00:00:00Z -> 2022-01-23T00:00:00Z, rows=72
2026-07-11T10:59:52 renewable_percentage: 2022-01-23T00:00:00Z -> 2022-01-26T00:00:00Z, rows=72
2026-07-11T10:59:56 renewable_percentage: 2022-01-26T00:00:00Z -> 2022-01-29T00:00:00Z, rows=72
2026-07-11T11:00:00 renewable_percentage: 2022-01-29T00:00:00Z -> 2022-02-01T00:00:00Z, rows=72
2026-07-11T11:00:05 renewable_percentage: 2022-02-01T00:00:00Z -> 2022-02-04T00:00:00Z, rows=72
2026-07-11T11:00:09 renewable_percentage: 2022-02-04T00:00:00Z -> 2022-02-07T00:00:00Z, rows=72
2026-07-11T11:00:14 renewable_percentage: 2022-02-07T00:00:00Z -> 2022-02-10T00:00:00Z, rows=72
2026-07-11T11:00:18 renewable_percentage: 2022-02-10T00:00:00Z -> 2022-02-13T00:00:00Z, rows=72
2026-07-11T11:00:21 renewable_percentage: 2022-02-13T00:00:00Z -> 2022-02-16T00:00:00Z, rows=72
2026-07-11T11:00:26 renewable_percentage: 2022-02-16T00:00:00Z -> 2022-02-19T00:00:00Z, rows=72
2026-07-11T11:00:31 renewable_percentage: 2022-02-19T00:00:00Z -> 2022-02-22T00:00:00Z, rows=72
2026-07-11T11:00:36 renewable_percentage: 2022-02-22T00:00:00Z -> 2022-02-25T00:00:00Z, rows=72
2026-07-11T11:00:41 renewable_percentage: 2022-02-25T00:00:00Z -> 2022-02-28T00:00:00Z, rows=72
2026-07-11T11:00:44 renewable_percentage: 2022-02-28T00:00:00Z -> 2022-03-03T00:00:00Z, rows=72
2026-07-11T11:00:49 renewable_percentage: 2022-03-03T00:00:00Z -> 2022-03-06T00:00:00Z, rows=72
2026-07-11T11:00:53 renewable_percentage: 2022-03-06T00:00:00Z -> 2022-03-09T00:00:00Z, rows=72
2026-07-11T11:00:57 renewable_percentage: 2022-03-09T00:00:00Z -> 2022-03-12T00:00:00Z, rows=72
2026-07-11T11:01:01 renewable_percentage: 2022-03-12T00:00:00Z -> 2022-03-15T00:00:00Z, rows=72
2026-07-11T11:01:05 renewable_percentage: 2022-03-15T00:00:00Z -> 2022-03-18T00:00:00Z, rows=72
2026-07-11T11:01:09 renewable_percentage: 2022-03-18T00:00:00Z -> 2022-03-21T00:00:00Z, rows=72
2026-07-11T11:01:14 renewable_percentage: 2022-03-21T00:00:00Z -> 2022-03-24T00:00:00Z, rows=72
2026-07-11T11:01:20 renewable_percentage: 2022-03-24T00:00:00Z -> 2022-03-27T00:00:00Z, rows=72
2026-07-11T11:01:24 renewable_percentage: 2022-03-27T00:00:00Z -> 2022-03-30T00:00:00Z, rows=72
2026-07-11T11:01:28 renewable_percentage: 2022-03-30T00:00:00Z -> 2022-04-02T00:00:00Z, rows=72
2026-07-11T11:01:33 renewable_percentage: 2022-04-02T00:00:00Z -> 2022-04-05T00:00:00Z, rows=72
2026-07-11T11:01:37 renewable_percentage: 2022-04-05T00:00:00Z -> 2022-04-08T00:00:00Z, rows=72
2026-07-11T11:01:41 renewable_percentage: 2022-04-08T00:00:00Z -> 2022-04-11T00:00:00Z, rows=72
2026-07-11T11:01:45 renewable_percentage: 2022-04-11T00:00:00Z -> 2022-04-14T00:00:00Z, rows=72
2026-07-11T11:01:49 renewable_percentage: 2022-04-14T00:00:00Z -> 2022-04-17T00:00:00Z, rows=72
2026-07-11T11:01:52 renewable_percentage: 2022-04-17T00:00:00Z -> 2022-04-20T00:00:00Z, rows=72
2026-07-11T11:01:57 renewable_percentage: 2022-04-20T00:00:00Z -> 2022-04-23T00:00:00Z, rows=72
2026-07-11T11:02:01 renewable_percentage: 2022-04-23T00:00:00Z -> 2022-04-26T00:00:00Z, rows=72
2026-07-11T11:02:05 renewable_percentage: 2022-04-26T00:00:00Z -> 2022-04-29T00:00:00Z, rows=72
2026-07-11T11:02:08 renewable_percentage: 2022-04-29T00:00:00Z -> 2022-05-02T00:00:00Z, rows=72
2026-07-11T11:02:12 renewable_percentage: 2022-05-02T00:00:00Z -> 2022-05-05T00:00:00Z, rows=72
2026-07-11T11:02:17 renewable_percentage: 2022-05-05T00:00:00Z -> 2022-05-08T00:00:00Z, rows=72
2026-07-11T11:02:21 renewable_percentage: 2022-05-08T00:00:00Z -> 2022-05-11T00:00:00Z, rows=72
2026-07-11T11:02:25 renewable_percentage: 2022-05-11T00:00:00Z -> 2022-05-14T00:00:00Z, rows=72
2026-07-11T11:02:29 renewable_percentage: 2022-05-14T00:00:00Z -> 2022-05-17T00:00:00Z, rows=72
2026-07-11T11:02:32 renewable_percentage: 2022-05-17T00:00:00Z -> 2022-05-20T00:00:00Z, rows=72
2026-07-11T11:02:36 renewable_percentage: 2022-05-20T00:00:00Z -> 2022-05-23T00:00:00Z, rows=72
2026-07-11T11:02:40 renewable_percentage: 2022-05-23T00:00:00Z -> 2022-05-26T00:00:00Z, rows=72
2026-07-11T11:02:45 renewable_percentage: 2022-05-26T00:00:00Z -> 2022-05-29T00:00:00Z, rows=72
2026-07-11T11:02:48 renewable_percentage: 2022-05-29T00:00:00Z -> 2022-06-01T00:00:00Z, rows=72
2026-07-11T11:02:52 renewable_percentage: 2022-06-01T00:00:00Z -> 2022-06-04T00:00:00Z, rows=72
2026-07-11T11:02:58 renewable_percentage: 2022-06-04T00:00:00Z -> 2022-06-07T00:00:00Z, rows=72
2026-07-11T11:03:03 renewable_percentage: 2022-06-07T00:00:00Z -> 2022-06-10T00:00:00Z, rows=72
2026-07-11T11:03:08 renewable_percentage: 2022-06-10T00:00:00Z -> 2022-06-13T00:00:00Z, rows=72
2026-07-11T11:03:12 renewable_percentage: 2022-06-13T00:00:00Z -> 2022-06-16T00:00:00Z, rows=72
2026-07-11T11:03:16 renewable_percentage: 2022-06-16T00:00:00Z -> 2022-06-19T00:00:00Z, rows=72
2026-07-11T11:03:21 renewable_percentage: 2022-06-19T00:00:00Z -> 2022-06-22T00:00:00Z, rows=72
2026-07-11T11:03:25 renewable_percentage: 2022-06-22T00:00:00Z -> 2022-06-25T00:00:00Z, rows=72
2026-07-11T11:03:28 renewable_percentage: 2022-06-25T00:00:00Z -> 2022-06-28T00:00:00Z, rows=72
2026-07-11T11:03:32 renewable_percentage: 2022-06-28T00:00:00Z -> 2022-07-01T00:00:00Z, rows=72
2026-07-11T11:03:36 renewable_percentage: 2022-07-01T00:00:00Z -> 2022-07-04T00:00:00Z, rows=72
2026-07-11T11:03:40 renewable_percentage: 2022-07-04T00:00:00Z -> 2022-07-07T00:00:00Z, rows=72
2026-07-11T11:03:45 renewable_percentage: 2022-07-07T00:00:00Z -> 2022-07-10T00:00:00Z, rows=72
2026-07-11T11:03:50 renewable_percentage: 2022-07-10T00:00:00Z -> 2022-07-13T00:00:00Z, rows=72
2026-07-11T11:03:56 renewable_percentage: 2022-07-13T00:00:00Z -> 2022-07-16T00:00:00Z, rows=72
2026-07-11T11:03:59 renewable_percentage: 2022-07-16T00:00:00Z -> 2022-07-19T00:00:00Z, rows=72
2026-07-11T11:04:04 renewable_percentage: 2022-07-19T00:00:00Z -> 2022-07-22T00:00:00Z, rows=72
2026-07-11T11:04:08 renewable_percentage: 2022-07-22T00:00:00Z -> 2022-07-25T00:00:00Z, rows=72
2026-07-11T11:04:12 renewable_percentage: 2022-07-25T00:00:00Z -> 2022-07-28T00:00:00Z, rows=72
2026-07-11T11:04:17 renewable_percentage: 2022-07-28T00:00:00Z -> 2022-07-31T00:00:00Z, rows=72
2026-07-11T11:04:21 renewable_percentage: 2022-07-31T00:00:00Z -> 2022-08-03T00:00:00Z, rows=72
2026-07-11T11:04:25 renewable_percentage: 2022-08-03T00:00:00Z -> 2022-08-06T00:00:00Z, rows=72
2026-07-11T11:04:29 renewable_percentage: 2022-08-06T00:00:00Z -> 2022-08-09T00:00:00Z, rows=72
2026-07-11T11:04:33 renewable_percentage: 2022-08-09T00:00:00Z -> 2022-08-12T00:00:00Z, rows=72
2026-07-11T11:04:37 renewable_percentage: 2022-08-12T00:00:00Z -> 2022-08-15T00:00:00Z, rows=72
2026-07-11T11:04:41 renewable_percentage: 2022-08-15T00:00:00Z -> 2022-08-18T00:00:00Z, rows=72
2026-07-11T11:04:46 renewable_percentage: 2022-08-18T00:00:00Z -> 2022-08-21T00:00:00Z, rows=72
2026-07-11T11:04:51 renewable_percentage: 2022-08-21T00:00:00Z -> 2022-08-24T00:00:00Z, rows=72
2026-07-11T11:04:56 renewable_percentage: 2022-08-24T00:00:00Z -> 2022-08-27T00:00:00Z, rows=72
2026-07-11T11:05:01 renewable_percentage: 2022-08-27T00:00:00Z -> 2022-08-30T00:00:00Z, rows=72
2026-07-11T11:05:06 renewable_percentage: 2022-08-30T00:00:00Z -> 2022-09-02T00:00:00Z, rows=72
2026-07-11T11:05:11 renewable_percentage: 2022-09-02T00:00:00Z -> 2022-09-05T00:00:00Z, rows=72
2026-07-11T11:05:16 renewable_percentage: 2022-09-05T00:00:00Z -> 2022-09-08T00:00:00Z, rows=72
2026-07-11T11:05:21 renewable_percentage: 2022-09-08T00:00:00Z -> 2022-09-11T00:00:00Z, rows=72
2026-07-11T11:05:25 renewable_percentage: 2022-09-11T00:00:00Z -> 2022-09-14T00:00:00Z, rows=72
2026-07-11T11:05:30 renewable_percentage: 2022-09-14T00:00:00Z -> 2022-09-17T00:00:00Z, rows=72
2026-07-11T11:05:33 renewable_percentage: 2022-09-17T00:00:00Z -> 2022-09-20T00:00:00Z, rows=72
2026-07-11T11:05:38 renewable_percentage: 2022-09-20T00:00:00Z -> 2022-09-23T00:00:00Z, rows=72
2026-07-11T11:05:44 renewable_percentage: 2022-09-23T00:00:00Z -> 2022-09-26T00:00:00Z, rows=72
2026-07-11T11:05:50 renewable_percentage: 2022-09-26T00:00:00Z -> 2022-09-29T00:00:00Z, rows=72
2026-07-11T11:05:57 renewable_percentage: 2022-09-29T00:00:00Z -> 2022-10-02T00:00:00Z, rows=72
2026-07-11T11:06:00 renewable_percentage: 2022-10-02T00:00:00Z -> 2022-10-05T00:00:00Z, rows=72
2026-07-11T11:06:07 renewable_percentage: 2022-10-05T00:00:00Z -> 2022-10-08T00:00:00Z, rows=72
2026-07-11T11:06:29 renewable_percentage: 2022-10-08T00:00:00Z -> 2022-10-11T00:00:00Z, rows=72
2026-07-11T11:06:34 renewable_percentage: 2022-10-11T00:00:00Z -> 2022-10-14T00:00:00Z, rows=72
2026-07-11T11:06:38 renewable_percentage: 2022-10-14T00:00:00Z -> 2022-10-17T00:00:00Z, rows=72
2026-07-11T11:06:43 renewable_percentage: 2022-10-17T00:00:00Z -> 2022-10-20T00:00:00Z, rows=72
2026-07-11T11:06:48 renewable_percentage: 2022-10-20T00:00:00Z -> 2022-10-23T00:00:00Z, rows=72
2026-07-11T11:06:52 renewable_percentage: 2022-10-23T00:00:00Z -> 2022-10-26T00:00:00Z, rows=72
2026-07-11T11:06:57 renewable_percentage: 2022-10-26T00:00:00Z -> 2022-10-29T00:00:00Z, rows=72
2026-07-11T11:07:01 renewable_percentage: 2022-10-29T00:00:00Z -> 2022-11-01T00:00:00Z, rows=72
2026-07-11T11:07:04 renewable_percentage: 2022-11-01T00:00:00Z -> 2022-11-04T00:00:00Z, rows=72
2026-07-11T11:07:08 renewable_percentage: 2022-11-04T00:00:00Z -> 2022-11-07T00:00:00Z, rows=72
2026-07-11T11:07:12 renewable_percentage: 2022-11-07T00:00:00Z -> 2022-11-10T00:00:00Z, rows=72
2026-07-11T11:07:16 renewable_percentage: 2022-11-10T00:00:00Z -> 2022-11-13T00:00:00Z, rows=72
2026-07-11T11:07:20 renewable_percentage: 2022-11-13T00:00:00Z -> 2022-11-16T00:00:00Z, rows=72
2026-07-11T11:07:25 renewable_percentage: 2022-11-16T00:00:00Z -> 2022-11-19T00:00:00Z, rows=72
2026-07-11T11:07:31 renewable_percentage: 2022-11-19T00:00:00Z -> 2022-11-22T00:00:00Z, rows=72
2026-07-11T11:07:35 renewable_percentage: 2022-11-22T00:00:00Z -> 2022-11-25T00:00:00Z, rows=72
2026-07-11T11:07:38 renewable_percentage: 2022-11-25T00:00:00Z -> 2022-11-28T00:00:00Z, rows=72
2026-07-11T11:07:43 renewable_percentage: 2022-11-28T00:00:00Z -> 2022-12-01T00:00:00Z, rows=72
2026-07-11T11:07:48 renewable_percentage: 2022-12-01T00:00:00Z -> 2022-12-04T00:00:00Z, rows=72
2026-07-11T11:07:53 renewable_percentage: 2022-12-04T00:00:00Z -> 2022-12-07T00:00:00Z, rows=72
2026-07-11T11:07:58 renewable_percentage: 2022-12-07T00:00:00Z -> 2022-12-10T00:00:00Z, rows=72
2026-07-11T11:08:02 renewable_percentage: 2022-12-10T00:00:00Z -> 2022-12-13T00:00:00Z, rows=72
2026-07-11T11:08:06 renewable_percentage: 2022-12-13T00:00:00Z -> 2022-12-16T00:00:00Z, rows=72
2026-07-11T11:08:11 renewable_percentage: 2022-12-16T00:00:00Z -> 2022-12-19T00:00:00Z, rows=72
2026-07-11T11:08:16 renewable_percentage: 2022-12-19T00:00:00Z -> 2022-12-22T00:00:00Z, rows=72
2026-07-11T11:08:21 renewable_percentage: 2022-12-22T00:00:00Z -> 2022-12-25T00:00:00Z, rows=72
2026-07-11T11:08:25 renewable_percentage: 2022-12-25T00:00:00Z -> 2022-12-28T00:00:00Z, rows=72
2026-07-11T11:08:30 renewable_percentage: 2022-12-28T00:00:00Z -> 2022-12-31T00:00:00Z, rows=72
2026-07-11T11:08:34 renewable_percentage: 2022-12-31T00:00:00Z -> 2023-01-03T00:00:00Z, rows=72
2026-07-11T11:08:40 renewable_percentage: 2023-01-03T00:00:00Z -> 2023-01-06T00:00:00Z, rows=72
2026-07-11T11:08:43 renewable_percentage: 2023-01-06T00:00:00Z -> 2023-01-09T00:00:00Z, rows=72
2026-07-11T11:08:48 renewable_percentage: 2023-01-09T00:00:00Z -> 2023-01-12T00:00:00Z, rows=72
2026-07-11T11:08:53 renewable_percentage: 2023-01-12T00:00:00Z -> 2023-01-15T00:00:00Z, rows=72
2026-07-11T11:08:57 renewable_percentage: 2023-01-15T00:00:00Z -> 2023-01-18T00:00:00Z, rows=72
2026-07-11T11:09:01 renewable_percentage: 2023-01-18T00:00:00Z -> 2023-01-21T00:00:00Z, rows=72
2026-07-11T11:09:06 renewable_percentage: 2023-01-21T00:00:00Z -> 2023-01-24T00:00:00Z, rows=72
2026-07-11T11:09:10 renewable_percentage: 2023-01-24T00:00:00Z -> 2023-01-27T00:00:00Z, rows=72
2026-07-11T11:09:13 renewable_percentage: 2023-01-27T00:00:00Z -> 2023-01-30T00:00:00Z, rows=72
2026-07-11T11:09:19 renewable_percentage: 2023-01-30T00:00:00Z -> 2023-02-02T00:00:00Z, rows=72
2026-07-11T11:09:23 renewable_percentage: 2023-02-02T00:00:00Z -> 2023-02-05T00:00:00Z, rows=72
2026-07-11T11:09:28 renewable_percentage: 2023-02-05T00:00:00Z -> 2023-02-08T00:00:00Z, rows=72
2026-07-11T11:09:32 renewable_percentage: 2023-02-08T00:00:00Z -> 2023-02-11T00:00:00Z, rows=72
